"site","block","plot","plant_code","plant","species","div","c_i","flood","canopy_openness","experiment_final_intermediate","alt","alat","Geometridae/eois_herbivory","Apatelodidae_herbivory","h_div","a_div","herbivory","nlvs_per_ind","plot_richness","dif","divf","final_div","pdiv","precip","temp","finalf","pres","vari","floodn","clonen"
"Brazil","3","A3","309","Brazil_A3_309","vicosanum",3,"clone","no",NA,"final",NA,NA,0,0,0.353359335021421,2,15,6,NA,NA,"high",2,1,NA,NA,"medium",100,504.166666666667,0,0
"Brazil","3","A3","309","Brazil_A3_309","vicosanum",3,"clone","no",NA,"final",NA,NA,0,0,NA,1,60,6,NA,NA,"high",2,1,NA,NA,"medium",100,504.166666666667,0,0
"Brazil","3","A3","309","Brazil_A3_309","vicosanum",3,"clone","no",NA,"final",NA,NA,0,10,NA,1,10,6,NA,NA,"high",2,1,NA,NA,"medium",100,504.166666666667,0,0
"Brazil","3","A3","500","Brazil_A3_500","corcovadense",3,"clone","no",NA,"final",NA,NA,0,0,NA,1,50,3,NA,NA,"high",2,1,NA,NA,"medium",100,530.333333333333,0,0
"Brazil","3","A3","500","Brazil_A3_500","corcovadense",3,"clone","no",NA,"final",NA,NA,0,0,NA,1,4,3,NA,NA,"high",2,1,NA,NA,"medium",100,530.333333333333,0,0
"Brazil","3","A3","500","Brazil_A3_500","corcovadense",3,"clone","no",NA,"final",NA,NA,0,0,0.721928094887362,2,25,3,NA,NA,"high",2,1,NA,NA,"medium",100,530.333333333333,0,0
"Brazil","3","F3","301","Brazil_F3_301","corcovadense",1,"ind","no",NA,"final",NA,NA,0,0,0.863120568566631,2,14,4,NA,NA,"low",2,0.333333333333333,NA,NA,"medium",100,35,0,1
"Brazil","3","F3","301","Brazil_F3_301","corcovadense",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,6,4,NA,NA,"low",2,0.333333333333333,NA,NA,"medium",100,35,0,1
"Brazil","3","F3","301","Brazil_F3_301","corcovadense",1,"ind","no",NA,"final",NA,NA,0,0,0.918295834054489,2,3,4,NA,NA,"low",2,0.333333333333333,NA,NA,"medium",100,35,0,1
"Brazil","3","F3","301","Brazil_F3_301","corcovadense",1,"ind","no",NA,"final",NA,NA,0,0,0.721928094887362,2,15,4,NA,NA,"low",2,0.333333333333333,NA,NA,"medium",100,35,0,1
"Brazil","3","F3","302","Brazil_F3_302","corcovadense",1,"ind","no",NA,"final",NA,NA,0,0,0.811278124459133,2,12,3,NA,NA,"low",2,0.333333333333333,NA,NA,"medium",100,NA,0,1
"Brazil","3","F3","303","Brazil_F3_303","corcovadense",1,"ind","no",NA,"final",NA,NA,0,0,0.94566030460064,2,22,1,NA,NA,"low",2,0.333333333333333,NA,NA,"medium",100,NA,0,1
"Brazil","3","F3","304","Brazil_F3_304","corcovadense",1,"ind","no",NA,"final",NA,NA,8,0,0.721928094887362,2,10,3,NA,NA,"low",2,0.333333333333333,NA,NA,"medium",100,126.333333333333,0,1
"Brazil","3","F3","304","Brazil_F3_304","corcovadense",1,"ind","no",NA,"final",NA,NA,3,0,NA,1,3,3,NA,NA,"low",2,0.333333333333333,NA,NA,"medium",100,126.333333333333,0,1
"Brazil","3","F3","304","Brazil_F3_304","corcovadense",1,"ind","no",NA,"final",NA,NA,0,0,0.904381457724494,2,25,3,NA,NA,"low",2,0.333333333333333,NA,NA,"medium",100,126.333333333333,0,1
"Brazil","3","F3","305","Brazil_F3_305","corcovadense",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,50,6,NA,NA,"low",2,0.333333333333333,NA,NA,"medium",100,819.9,0,1
"Brazil","3","F3","305","Brazil_F3_305","corcovadense",1,"ind","no",NA,"final",NA,NA,0,0,1,2,16,6,NA,NA,"low",2,0.333333333333333,NA,NA,"medium",100,819.9,0,1
"Brazil","3","F3","305","Brazil_F3_305","corcovadense",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,2,6,NA,NA,"low",2,0.333333333333333,NA,NA,"medium",100,819.9,0,1
"Brazil","3","F3","305","Brazil_F3_305","corcovadense",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,4,6,NA,NA,"low",2,0.333333333333333,NA,NA,"medium",100,819.9,0,1
"Brazil","3","F3","305","Brazil_F3_305","corcovadense",1,"ind","no",NA,"final",NA,NA,0,0,0.721928094887362,2,5,6,NA,NA,"low",2,0.333333333333333,NA,NA,"medium",100,819.9,0,1
"Brazil","3","F3","305","Brazil_F3_305","corcovadense",1,"ind","no",NA,"final",NA,NA,0,0,0.371232326640876,2,70,6,NA,NA,"low",2,0.333333333333333,NA,NA,"medium",100,819.9,0,1
"Brazil","3","F3","308","Brazil_F3_308","vicosanum",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,50,3,NA,NA,"low",2,0.333333333333333,NA,NA,"medium",100,633,0,1
"Brazil","3","F3","308","Brazil_F3_308","vicosanum",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,5,3,NA,NA,"low",2,0.333333333333333,NA,NA,"medium",100,633,0,1
"Brazil","3","F3","308","Brazil_F3_308","vicosanum",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,8,3,NA,NA,"low",2,0.333333333333333,NA,NA,"medium",100,633,0,1
"Brazil","3","H3","325","Brazil_H3_325","vicosanum",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,5,6,NA,NA,"low",1,0.333333333333333,NA,NA,"low",100,80.2666666666667,0,1
"Brazil","3","H3","325","Brazil_H3_325","vicosanum",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,2,6,NA,NA,"low",1,0.333333333333333,NA,NA,"low",100,80.2666666666667,0,1
"Brazil","3","H3","325","Brazil_H3_325","vicosanum",1,"ind","no",NA,"final",NA,NA,0,0,0.979868756651153,2,12,6,NA,NA,"low",1,0.333333333333333,NA,NA,"low",100,80.2666666666667,0,1
"Brazil","3","H3","325","Brazil_H3_325","vicosanum",1,"ind","no",NA,"final",NA,NA,0,0,0.811278124459133,2,20,6,NA,NA,"low",1,0.333333333333333,NA,NA,"low",100,80.2666666666667,0,1
"Brazil","3","H3","325","Brazil_H3_325","vicosanum",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,18,6,NA,NA,"low",1,0.333333333333333,NA,NA,"low",100,80.2666666666667,0,1
"Brazil","3","H3","325","Brazil_H3_325","vicosanum",1,"ind","no",NA,"final",NA,NA,0,0,0.885893168291501,3,25,6,NA,NA,"low",1,0.333333333333333,NA,NA,"low",100,80.2666666666667,0,1
"Costa Rica","none","Plot 1","1","Costa Rica_Plot 1_1","urostachyum",12,"ind","flood",11.44,"final",65,10.43,0,0,NA,1,2,64,14,2,"high",8,1,2900,16,"high",79.3103448275862,581.761083743842,1,1
"Costa Rica","none","Plot 1","1","Costa Rica_Plot 1_1","urostachyum",12,"ind","flood",11.44,"final",65,10.43,0,0,0,1,0,64,14,2,"high",8,1,2900,16,"high",79.3103448275862,581.761083743842,1,1
"Costa Rica","none","Plot 1","1","Costa Rica_Plot 1_1","urostachyum",12,"ind","flood",11.44,"final",65,10.43,0,0,NA,1,60,64,14,2,"high",8,1,2900,16,"high",79.3103448275862,581.761083743842,1,1
"Costa Rica","none","Plot 1","1","Costa Rica_Plot 1_1","urostachyum",12,"ind","flood",11.44,"final",65,10.43,0,0,0.918295834054489,2,6,64,14,2,"high",8,1,2900,16,"high",79.3103448275862,581.761083743842,1,1
"Costa Rica","none","Plot 1","1","Costa Rica_Plot 1_1","urostachyum",12,"ind","flood",11.44,"final",65,10.43,0,0,NA,1,50,64,14,2,"high",8,1,2900,16,"high",79.3103448275862,581.761083743842,1,1
"Costa Rica","none","Plot 1","1","Costa Rica_Plot 1_1","urostachyum",12,"ind","flood",11.44,"final",65,10.43,0,0,NA,1,3,64,14,2,"high",8,1,2900,16,"high",79.3103448275862,581.761083743842,1,1
"Costa Rica","none","Plot 1","1","Costa Rica_Plot 1_1","urostachyum",12,"ind","flood",11.44,"final",65,10.43,8,0,0.918295834054489,2,12,64,14,2,"high",8,1,2900,16,"high",79.3103448275862,581.761083743842,1,1
"Costa Rica","none","Plot 1","1","Costa Rica_Plot 1_1","urostachyum",12,"ind","flood",11.44,"final",65,10.43,0,0,0.985228136034252,2,7,64,14,2,"high",8,1,2900,16,"high",79.3103448275862,581.761083743842,1,1
"Costa Rica","none","Plot 1","1","Costa Rica_Plot 1_1","urostachyum",12,"ind","flood",11.44,"final",65,10.43,0,0,NA,1,85,64,14,2,"high",8,1,2900,16,"high",79.3103448275862,581.761083743842,1,1
"Costa Rica","none","Plot 1","1","Costa Rica_Plot 1_1","urostachyum",12,"ind","flood",11.44,"final",65,10.43,0,0,NA,1,14,64,14,2,"high",8,1,2900,16,"high",79.3103448275862,581.761083743842,1,1
"Costa Rica","none","Plot 1","1","Costa Rica_Plot 1_1","urostachyum",12,"ind","flood",11.44,"final",65,10.43,0,0,NA,1,12,64,14,2,"high",8,1,2900,16,"high",79.3103448275862,581.761083743842,1,1
"Costa Rica","none","Plot 1","1","Costa Rica_Plot 1_1","urostachyum",12,"ind","flood",11.44,"final",65,10.43,0,0,0.721928094887362,2,10,64,14,2,"high",8,1,2900,16,"high",79.3103448275862,581.761083743842,1,1
"Costa Rica","none","Plot 1","1","Costa Rica_Plot 1_1","urostachyum",12,"ind","flood",11.44,"final",65,10.43,14,0,NA,1,14,64,14,2,"high",8,1,2900,16,"high",79.3103448275862,581.761083743842,1,1
"Costa Rica","none","Plot 1","1","Costa Rica_Plot 1_1","urostachyum",12,"ind","flood",11.44,"final",65,10.43,0,0,0.721928094887362,2,5,64,14,2,"high",8,1,2900,16,"high",79.3103448275862,581.761083743842,1,1
"Costa Rica","none","Plot 1","1","Costa Rica_Plot 1_1","urostachyum",12,"ind","flood",11.44,"final",65,10.43,3,0,0.914100892018565,3,7,64,14,2,"high",8,1,2900,16,"high",79.3103448275862,581.761083743842,1,1
"Costa Rica","none","Plot 1","1","Costa Rica_Plot 1_1","urostachyum",12,"ind","flood",11.44,"final",65,10.43,0,0,0,1,0,64,14,2,"high",8,1,2900,16,"high",79.3103448275862,581.761083743842,1,1
"Costa Rica","none","Plot 1","1","Costa Rica_Plot 1_1","urostachyum",12,"ind","flood",11.44,"final",65,10.43,0,0,NA,1,4,64,14,2,"high",8,1,2900,16,"high",79.3103448275862,581.761083743842,1,1
"Costa Rica","none","Plot 1","1","Costa Rica_Plot 1_1","urostachyum",12,"ind","flood",11.44,"final",65,10.43,6,0,0.864973520717927,3,10,64,14,2,"high",8,1,2900,16,"high",79.3103448275862,581.761083743842,1,1
"Costa Rica","none","Plot 1","1","Costa Rica_Plot 1_1","urostachyum",12,"ind","flood",11.44,"final",65,10.43,0,0,NA,1,4,64,14,2,"high",8,1,2900,16,"high",79.3103448275862,581.761083743842,1,1
"Costa Rica","none","Plot 1","1","Costa Rica_Plot 1_1","urostachyum",12,"ind","flood",11.44,"final",65,10.43,0,0,NA,1,3,64,14,2,"high",8,1,2900,16,"high",79.3103448275862,581.761083743842,1,1
"Costa Rica","none","Plot 1","1","Costa Rica_Plot 1_1","urostachyum",12,"ind","flood",11.44,"final",65,10.43,0,0,0,1,0,64,14,2,"high",8,1,2900,16,"high",79.3103448275862,581.761083743842,1,1
"Costa Rica","none","Plot 1","1","Costa Rica_Plot 1_1","urostachyum",12,"ind","flood",11.44,"final",65,10.43,0,0,0.918295834054489,2,6,64,14,2,"high",8,1,2900,16,"high",79.3103448275862,581.761083743842,1,1
"Costa Rica","none","Plot 1","1","Costa Rica_Plot 1_1","urostachyum",12,"ind","flood",11.44,"final",65,10.43,6,0,0.811278124459133,2,8,64,14,2,"high",8,1,2900,16,"high",79.3103448275862,581.761083743842,1,1
"Costa Rica","none","Plot 1","1","Costa Rica_Plot 1_1","urostachyum",12,"ind","flood",11.44,"final",65,10.43,0,0,0,1,0,64,14,2,"high",8,1,2900,16,"high",79.3103448275862,581.761083743842,1,1
"Costa Rica","none","Plot 1","1","Costa Rica_Plot 1_1","urostachyum",12,"ind","flood",11.44,"final",65,10.43,0,0,0,1,0,64,14,2,"high",8,1,2900,16,"high",79.3103448275862,581.761083743842,1,1
"Costa Rica","none","Plot 1","1","Costa Rica_Plot 1_1","urostachyum",12,"ind","flood",11.44,"final",65,10.43,0,0,NA,1,14,64,14,2,"high",8,1,2900,16,"high",79.3103448275862,581.761083743842,1,1
"Costa Rica","none","Plot 1","1","Costa Rica_Plot 1_1","urostachyum",12,"ind","flood",11.44,"final",65,10.43,0,0,0,1,0,64,14,2,"high",8,1,2900,16,"high",79.3103448275862,581.761083743842,1,1
"Costa Rica","none","Plot 1","1","Costa Rica_Plot 1_1","urostachyum",12,"ind","flood",11.44,"final",65,10.43,0,0,NA,1,75,64,14,2,"high",8,1,2900,16,"high",79.3103448275862,581.761083743842,1,1
"Costa Rica","none","Plot 1","1","Costa Rica_Plot 1_1","urostachyum",12,"ind","flood",11.44,"final",65,10.43,0,0,0,1,60,64,14,2,"high",8,1,2900,16,"high",79.3103448275862,581.761083743842,1,1
"Costa Rica","none","Plot 1","10","Costa Rica_Plot 1_10","nudifolium",12,"ind","flood",11.44,"final",65,10.43,0,0,0,1,0,92,14,2,"high",8,1,2900,16,"high",60,12.2333333333333,1,1
"Costa Rica","none","Plot 1","10","Costa Rica_Plot 1_10","nudifolium",12,"ind","flood",11.44,"final",65,10.43,0,0,NA,1,6,92,14,2,"high",8,1,2900,16,"high",60,12.2333333333333,1,1
"Costa Rica","none","Plot 1","10","Costa Rica_Plot 1_10","nudifolium",12,"ind","flood",11.44,"final",65,10.43,0,0,0,1,0,92,14,2,"high",8,1,2900,16,"high",60,12.2333333333333,1,1
"Costa Rica","none","Plot 1","10","Costa Rica_Plot 1_10","nudifolium",12,"ind","flood",11.44,"final",65,10.43,0,0,NA,1,3,92,14,2,"high",8,1,2900,16,"high",60,12.2333333333333,1,1
"Costa Rica","none","Plot 1","10","Costa Rica_Plot 1_10","nudifolium",12,"ind","flood",11.44,"final",65,10.43,0,0,0,1,0,92,14,2,"high",8,1,2900,16,"high",60,12.2333333333333,1,1
"Costa Rica","none","Plot 1","10","Costa Rica_Plot 1_10","nudifolium",12,"ind","flood",11.44,"final",65,10.43,0,0,NA,1,3,92,14,2,"high",8,1,2900,16,"high",60,12.2333333333333,1,1
"Costa Rica","none","Plot 1","10","Costa Rica_Plot 1_10","nudifolium",12,"ind","flood",11.44,"final",65,10.43,0,0,0,1,0,92,14,2,"high",8,1,2900,16,"high",60,12.2333333333333,1,1
"Costa Rica","none","Plot 1","10","Costa Rica_Plot 1_10","nudifolium",12,"ind","flood",11.44,"final",65,10.43,0,0,1,2,4,92,14,2,"high",8,1,2900,16,"high",60,12.2333333333333,1,1
"Costa Rica","none","Plot 1","10","Costa Rica_Plot 1_10","nudifolium",12,"ind","flood",11.44,"final",65,10.43,0,0,0.982141032834875,3,7,92,14,2,"high",8,1,2900,16,"high",60,12.2333333333333,1,1
"Costa Rica","none","Plot 1","10","Costa Rica_Plot 1_10","nudifolium",12,"ind","flood",11.44,"final",65,10.43,0,0,0.970950594454669,2,10,92,14,2,"high",8,1,2900,16,"high",60,12.2333333333333,1,1
"Costa Rica","none","Plot 1","12","Costa Rica_Plot 1_12","imperiale",12,"ind","flood",11.44,"final",65,10.43,0,0,NA,1,6,83,14,2,"high",8,1,2900,16,"high",92.8571428571429,440.181318681319,1,1
"Costa Rica","none","Plot 1","12","Costa Rica_Plot 1_12","imperiale",12,"ind","flood",11.44,"final",65,10.43,0,0,NA,1,6,83,14,2,"high",8,1,2900,16,"high",92.8571428571429,440.181318681319,1,1
"Costa Rica","none","Plot 1","12","Costa Rica_Plot 1_12","imperiale",12,"ind","flood",11.44,"final",65,10.43,10,0,0.864973520717927,3,50,83,14,2,"high",8,1,2900,16,"high",92.8571428571429,440.181318681319,1,1
"Costa Rica","none","Plot 1","12","Costa Rica_Plot 1_12","imperiale",12,"ind","flood",11.44,"final",65,10.43,0,0,0.918295834054489,2,18,83,14,2,"high",8,1,2900,16,"high",92.8571428571429,440.181318681319,1,1
"Costa Rica","none","Plot 1","12","Costa Rica_Plot 1_12","imperiale",12,"ind","flood",11.44,"final",65,10.43,0,0,NA,1,6,83,14,2,"high",8,1,2900,16,"high",92.8571428571429,440.181318681319,1,1
"Costa Rica","none","Plot 1","12","Costa Rica_Plot 1_12","imperiale",12,"ind","flood",11.44,"final",65,10.43,20,0,0.834202288644101,3,55,83,14,2,"high",8,1,2900,16,"high",92.8571428571429,440.181318681319,1,1
"Costa Rica","none","Plot 1","12","Costa Rica_Plot 1_12","imperiale",12,"ind","flood",11.44,"final",65,10.43,0,0,0.863120568566631,2,7,83,14,2,"high",8,1,2900,16,"high",92.8571428571429,440.181318681319,1,1
"Costa Rica","none","Plot 1","12","Costa Rica_Plot 1_12","imperiale",12,"ind","flood",11.44,"final",65,10.43,0,0,0.819448371872804,3,16,83,14,2,"high",8,1,2900,16,"high",92.8571428571429,440.181318681319,1,1
"Costa Rica","none","Plot 1","12","Costa Rica_Plot 1_12","imperiale",12,"ind","flood",11.44,"final",65,10.43,0,0,0.650022421648354,2,60,83,14,2,"high",8,1,2900,16,"high",92.8571428571429,440.181318681319,1,1
"Costa Rica","none","Plot 1","12","Costa Rica_Plot 1_12","imperiale",12,"ind","flood",11.44,"final",65,10.43,0,0,0.918295834054489,2,6,83,14,2,"high",8,1,2900,16,"high",92.8571428571429,440.181318681319,1,1
"Costa Rica","none","Plot 1","12","Costa Rica_Plot 1_12","imperiale",12,"ind","flood",11.44,"final",65,10.43,0,0,0.985228136034252,2,8,83,14,2,"high",8,1,2900,16,"high",92.8571428571429,440.181318681319,1,1
"Costa Rica","none","Plot 1","12","Costa Rica_Plot 1_12","imperiale",12,"ind","flood",11.44,"final",65,10.43,0,0,0.811278124459133,2,4,83,14,2,"high",8,1,2900,16,"high",92.8571428571429,440.181318681319,1,1
"Costa Rica","none","Plot 1","12","Costa Rica_Plot 1_12","imperiale",12,"ind","flood",11.44,"final",65,10.43,0,10,0.869915529773626,3,35,83,14,2,"high",8,1,2900,16,"high",92.8571428571429,440.181318681319,1,1
"Costa Rica","none","Plot 1","12","Costa Rica_Plot 1_12","imperiale",12,"ind","flood",11.44,"final",65,10.43,0,0,0,1,0,83,14,2,"high",8,1,2900,16,"high",92.8571428571429,440.181318681319,1,1
"Costa Rica","none","Plot 1","3","Costa Rica_Plot 1_3","biolleyi",12,"ind","flood",11.44,"final",65,10.43,6,0,NA,1,6,68,14,2,"high",8,1,2900,16,"high",100,439.7,1,1
"Costa Rica","none","Plot 1","3","Costa Rica_Plot 1_3","biolleyi",12,"ind","flood",11.44,"final",65,10.43,50,0,NA,1,50,68,14,2,"high",8,1,2900,16,"high",100,439.7,1,1
"Costa Rica","none","Plot 1","3","Costa Rica_Plot 1_3","biolleyi",12,"ind","flood",11.44,"final",65,10.43,45,0,NA,1,45,68,14,2,"high",8,1,2900,16,"high",100,439.7,1,1
"Costa Rica","none","Plot 1","3","Costa Rica_Plot 1_3","biolleyi",12,"ind","flood",11.44,"final",65,10.43,18,0,NA,1,18,68,14,2,"high",8,1,2900,16,"high",100,439.7,1,1
"Costa Rica","none","Plot 1","3","Costa Rica_Plot 1_3","biolleyi",12,"ind","flood",11.44,"final",65,10.43,7,0,NA,1,7,68,14,2,"high",8,1,2900,16,"high",100,439.7,1,1
"Costa Rica","none","Plot 1","4","Costa Rica_Plot 1_4","peltatum",12,"ind","flood",11.44,"final",65,10.43,0,0,0,1,0,133,14,2,"high",8,1,2900,16,"high",60,2.8,1,1
"Costa Rica","none","Plot 1","4","Costa Rica_Plot 1_4","peltatum",12,"ind","flood",11.44,"final",65,10.43,0,0,0,1,0,133,14,2,"high",8,1,2900,16,"high",60,2.8,1,1
"Costa Rica","none","Plot 1","4","Costa Rica_Plot 1_4","peltatum",12,"ind","flood",11.44,"final",65,10.43,4,0,NA,1,4,133,14,2,"high",8,1,2900,16,"high",60,2.8,1,1
"Costa Rica","none","Plot 1","4","Costa Rica_Plot 1_4","peltatum",12,"ind","flood",11.44,"final",65,10.43,0,0,NA,1,2,133,14,2,"high",8,1,2900,16,"high",60,2.8,1,1
"Costa Rica","none","Plot 1","4","Costa Rica_Plot 1_4","peltatum",12,"ind","flood",11.44,"final",65,10.43,0,0,NA,1,2,133,14,2,"high",8,1,2900,16,"high",60,2.8,1,1
"Costa Rica","none","Plot 1","5","Costa Rica_Plot 1_5","multiplinervium",12,"ind","flood",11.44,"final",65,10.43,0,0,NA,1,10,121,14,2,"high",8,1,2900,16,"high",94.1176470588235,506.610294117647,1,1
"Costa Rica","none","Plot 1","5","Costa Rica_Plot 1_5","multiplinervium",12,"ind","flood",11.44,"final",65,10.43,0,0,0.811278124459133,2,4,121,14,2,"high",8,1,2900,16,"high",94.1176470588235,506.610294117647,1,1
"Costa Rica","none","Plot 1","5","Costa Rica_Plot 1_5","multiplinervium",12,"ind","flood",11.44,"final",65,10.43,0,0,0.811278124459133,2,4,121,14,2,"high",8,1,2900,16,"high",94.1176470588235,506.610294117647,1,1
"Costa Rica","none","Plot 1","5","Costa Rica_Plot 1_5","multiplinervium",12,"ind","flood",11.44,"final",65,10.43,0,0,0,1,0,121,14,2,"high",8,1,2900,16,"high",94.1176470588235,506.610294117647,1,1
"Costa Rica","none","Plot 1","5","Costa Rica_Plot 1_5","multiplinervium",12,"ind","flood",11.44,"final",65,10.43,0,0,0.468995593589281,2,20,121,14,2,"high",8,1,2900,16,"high",94.1176470588235,506.610294117647,1,1
"Costa Rica","none","Plot 1","5","Costa Rica_Plot 1_5","multiplinervium",12,"ind","flood",11.44,"final",65,10.43,0,0,NA,1,82,121,14,2,"high",8,1,2900,16,"high",94.1176470588235,506.610294117647,1,1
"Costa Rica","none","Plot 1","5","Costa Rica_Plot 1_5","multiplinervium",12,"ind","flood",11.44,"final",65,10.43,3,0,0.954434002924965,2,8,121,14,2,"high",8,1,2900,16,"high",94.1176470588235,506.610294117647,1,1
"Costa Rica","none","Plot 1","5","Costa Rica_Plot 1_5","multiplinervium",12,"ind","flood",11.44,"final",65,10.43,0,0,NA,1,3,121,14,2,"high",8,1,2900,16,"high",94.1176470588235,506.610294117647,1,1
"Costa Rica","none","Plot 1","5","Costa Rica_Plot 1_5","multiplinervium",12,"ind","flood",11.44,"final",65,10.43,0,15,0.985228136034252,2,35,121,14,2,"high",8,1,2900,16,"high",94.1176470588235,506.610294117647,1,1
"Costa Rica","none","Plot 1","5","Costa Rica_Plot 1_5","multiplinervium",12,"ind","flood",11.44,"final",65,10.43,0,0,0.650022421648354,2,6,121,14,2,"high",8,1,2900,16,"high",94.1176470588235,506.610294117647,1,1
"Costa Rica","none","Plot 1","5","Costa Rica_Plot 1_5","multiplinervium",12,"ind","flood",11.44,"final",65,10.43,0,0,0.235193381819241,2,52,121,14,2,"high",8,1,2900,16,"high",94.1176470588235,506.610294117647,1,1
"Costa Rica","none","Plot 1","5","Costa Rica_Plot 1_5","multiplinervium",12,"ind","flood",11.44,"final",65,10.43,0,0,NA,1,3,121,14,2,"high",8,1,2900,16,"high",94.1176470588235,506.610294117647,1,1
"Costa Rica","none","Plot 1","5","Costa Rica_Plot 1_5","multiplinervium",12,"ind","flood",11.44,"final",65,10.43,0,0,NA,1,4,121,14,2,"high",8,1,2900,16,"high",94.1176470588235,506.610294117647,1,1
"Costa Rica","none","Plot 1","5","Costa Rica_Plot 1_5","multiplinervium",12,"ind","flood",11.44,"final",65,10.43,0,0,NA,1,10,121,14,2,"high",8,1,2900,16,"high",94.1176470588235,506.610294117647,1,1
"Costa Rica","none","Plot 1","5","Costa Rica_Plot 1_5","multiplinervium",12,"ind","flood",11.44,"final",65,10.43,0,0,1,2,8,121,14,2,"high",8,1,2900,16,"high",94.1176470588235,506.610294117647,1,1
"Costa Rica","none","Plot 1","5","Costa Rica_Plot 1_5","multiplinervium",12,"ind","flood",11.44,"final",65,10.43,0,0,NA,1,40,121,14,2,"high",8,1,2900,16,"high",94.1176470588235,506.610294117647,1,1
"Costa Rica","none","Plot 1","5","Costa Rica_Plot 1_5","multiplinervium",12,"ind","flood",11.44,"final",65,10.43,0,0,NA,1,2,121,14,2,"high",8,1,2900,16,"high",94.1176470588235,506.610294117647,1,1
"Costa Rica","none","Plot 1","6","Costa Rica_Plot 1_6","pseudobumbratum",12,"ind","flood",11.44,"final",65,10.43,0,0,0,1,0,104,14,2,"high",8,1,2900,16,"high",84.6153846153846,27.7692307692308,1,1
"Costa Rica","none","Plot 1","6","Costa Rica_Plot 1_6","pseudobumbratum",12,"ind","flood",11.44,"final",65,10.43,0,0,NA,1,1,104,14,2,"high",8,1,2900,16,"high",84.6153846153846,27.7692307692308,1,1
"Costa Rica","none","Plot 1","6","Costa Rica_Plot 1_6","pseudobumbratum",12,"ind","flood",11.44,"final",65,10.43,0,0,0,1,1,104,14,2,"high",8,1,2900,16,"high",84.6153846153846,27.7692307692308,1,1
"Costa Rica","none","Plot 1","6","Costa Rica_Plot 1_6","pseudobumbratum",12,"ind","flood",11.44,"final",65,10.43,0,0,NA,1,4,104,14,2,"high",8,1,2900,16,"high",84.6153846153846,27.7692307692308,1,1
"Costa Rica","none","Plot 1","6","Costa Rica_Plot 1_6","pseudobumbratum",12,"ind","flood",11.44,"final",65,10.43,4,0,0.905712598013837,3,18,104,14,2,"high",8,1,2900,16,"high",84.6153846153846,27.7692307692308,1,1
"Costa Rica","none","Plot 1","6","Costa Rica_Plot 1_6","pseudobumbratum",12,"ind","flood",11.44,"final",65,10.43,3,0,NA,2,5,104,14,2,"high",8,1,2900,16,"high",84.6153846153846,27.7692307692308,1,1
"Costa Rica","none","Plot 1","6","Costa Rica_Plot 1_6","pseudobumbratum",12,"ind","flood",11.44,"final",65,10.43,0,0,0,1,0,104,14,2,"high",8,1,2900,16,"high",84.6153846153846,27.7692307692308,1,1
"Costa Rica","none","Plot 1","6","Costa Rica_Plot 1_6","pseudobumbratum",12,"ind","flood",11.44,"final",65,10.43,0,0,0.721928094887362,2,9,104,14,2,"high",8,1,2900,16,"high",84.6153846153846,27.7692307692308,1,1
"Costa Rica","none","Plot 1","6","Costa Rica_Plot 1_6","pseudobumbratum",12,"ind","flood",11.44,"final",65,10.43,0,0,0.920619835714305,3,12,104,14,2,"high",8,1,2900,16,"high",84.6153846153846,27.7692307692308,1,1
"Costa Rica","none","Plot 1","6","Costa Rica_Plot 1_6","pseudobumbratum",12,"ind","flood",11.44,"final",65,10.43,4,0,0.721928094887362,2,5,104,14,2,"high",8,1,2900,16,"high",84.6153846153846,27.7692307692308,1,1
"Costa Rica","none","Plot 1","6","Costa Rica_Plot 1_6","pseudobumbratum",12,"ind","flood",11.44,"final",65,10.43,0,0,NA,1,2,104,14,2,"high",8,1,2900,16,"high",84.6153846153846,27.7692307692308,1,1
