site,block,plot,species,plant_code,date,herb,surv_next,div,clone,flood
Brazil,1,A1,L,427,1,25,1,3,clone,no
Brazil,1,A1,L,432,1,0,0,3,clone,no
Brazil,1,A1,M,428,1,18,1,3,clone,no
Brazil,1,A1,M,429,1,16.3333333333333,1,3,clone,no
Brazil,1,A1,V,430,1,19.2,1,3,clone,no
Brazil,1,A1,V,431,1,12.5,1,3,clone,no
Brazil,2,A2,L,494,1,0,1,3,clone,no
Brazil,2,A2,L,495,1,3,0,3,clone,no
Brazil,2,A2,M,384,1,42.5,1,3,clone,no
Brazil,2,A2,V,382,1,28,1,3,clone,no
Brazil,2,A2,V,449,1,33.2,1,3,clone,no
Brazil,3,A3,L,310,1,0,1,3,clone,no
Brazil,3,A3,M,312,1,0,1,3,clone,no
Brazil,3,A3,M,500,1,0,1,3,clone,no
Brazil,3,A3,V,309,1,0,1,3,clone,no
Brazil,1,B1,M,413,1,0,1,1,clone,no
Brazil,1,B1,M,415,1,14.3333333333333,1,1,clone,no
Brazil,1,B1,M,417,1,24,1,1,clone,no
Brazil,1,B1,M,418,1,0,1,1,clone,no
Brazil,1,B1,M,419,1,0,1,1,clone,no
Brazil,1,B1,M,420,1,27,1,1,clone,no
Brazil,2,B2,M,355,1,50,0,1,clone,no
Brazil,2,B2,M,357,1,0,1,1,clone,no
Brazil,3,B3,M,320,1,0,1,1,clone,no
Brazil,1,C1,L,439,1,5,1,1,clone,no
Brazil,1,C1,L,440,1,13,1,1,clone,no
Brazil,1,C1,L,441,1,9.2,1,1,clone,no
Brazil,1,C1,L,442,1,0,1,1,clone,no
Brazil,2,C2,L,367,1,0,1,1,clone,no
Brazil,2,C2,L,369,1,0,1,1,clone,no
Brazil,2,C2,L,370,1,12,1,1,clone,no
Brazil,2,C2,L,372,1,4.33333333333333,1,1,clone,no
Brazil,2,C2,L,446,1,7,1,1,clone,no
Brazil,3,C3,L,337,1,0,1,1,clone,no
Brazil,3,C3,L,338,1,17,1,1,clone,no
Brazil,3,C3,L,341,1,0,1,1,clone,no
Brazil,3,C3,L,342,1,4,1,1,clone,no
Brazil,3,C3,L,496,1,3,1,1,clone,no
Brazil,3,C3,L,497,1,6,1,1,clone,no
Brazil,1,D1,V,404,1,0,1,1,clone,no
Brazil,1,D1,V,405,1,18,1,1,clone,no
Brazil,1,D1,V,406,1,0,1,1,clone,no
Brazil,1,D1,V,408,1,0,1,1,clone,no
Brazil,1,D1,V,453,1,11.3333333333333,1,1,clone,no
Brazil,1,D1,V,454,1,0,1,1,clone,no
Brazil,1,D1,V,455,1,18,1,1,clone,no
Brazil,2,D2,V,385,1,0,1,1,clone,no
Brazil,2,D2,V,386,1,0,1,1,clone,no
Brazil,2,D2,V,387,1,0,1,1,clone,no
Brazil,2,D2,V,388,1,0,1,1,clone,no
Brazil,2,D2,V,389,1,0,1,1,clone,no
Brazil,2,D2,V,450,1,0,1,1,clone,no
Brazil,3,D3,V,313,1,0,1,1,clone,no
Brazil,3,D3,V,314,1,0,1,1,clone,no
Brazil,3,D3,V,315,1,0,1,1,clone,no
Brazil,3,D3,V,316,1,0,1,1,clone,no
Brazil,3,D3,V,317,1,0,1,1,clone,no
Brazil,3,D3,V,318,1,0,1,1,clone,no
Brazil,1,E1,L,409,1,0,1,3,ind,no
Brazil,1,E1,L,411,1,3,1,3,ind,no
Brazil,1,E1,M,451,1,50,1,3,ind,no
Brazil,1,E1,V,412,1,27.4,1,3,ind,no
Brazil,1,E1,V,445,1,0,1,3,ind,no
Brazil,2,E2,M,396,1,0,1,3,ind,no
Brazil,2,E2,V,393,1,0,1,3,ind,no
Brazil,2,E2,V,394,1,0,1,3,ind,no
Brazil,3,E3,L,346,1,34,0,3,ind,no
Brazil,3,E3,M,345,1,0,1,3,ind,no
Brazil,3,E3,M,347,1,0,1,3,ind,no
Brazil,3,E3,V,348,1,12.3333333333333,1,3,ind,no
Brazil,1,F1,M,397,1,0,1,1,ind,no
Brazil,1,F1,M,398,1,0,1,1,ind,no
Brazil,1,F1,M,401,1,0,1,1,ind,no
Brazil,1,F1,M,402,1,0,1,1,ind,no
Brazil,2,F2,M,362,1,0,1,1,ind,no
Brazil,2,F2,M,363,1,14.5,0,1,ind,no
Brazil,2,F2,M,365,1,50,1,1,ind,no
Brazil,2,F2,M,498,1,60,0,1,ind,no
Brazil,3,F3,M,301,1,0,1,1,ind,no
Brazil,3,F3,M,302,1,0,1,1,ind,no
Brazil,3,F3,M,303,1,0,1,1,ind,no
Brazil,3,F3,M,304,1,4.5,1,1,ind,no
Brazil,3,F3,M,305,1,0,1,1,ind,no
Brazil,3,F3,M,308,1,0,1,1,ind,no
Brazil,1,G1,L,421,1,8,0,1,ind,no
Brazil,1,G1,L,422,1,17,1,1,ind,no
Brazil,1,G1,L,423,1,20,1,1,ind,no
Brazil,1,G1,L,424,1,9,1,1,ind,no
Brazil,1,G1,L,425,1,28,1,1,ind,no
Brazil,1,G1,L,426,1,0,1,1,ind,no
Brazil,2,G2,L,373,1,11,1,1,ind,no
Brazil,2,G2,L,376,1,9.72727272727273,1,1,ind,no
Brazil,2,G2,L,378,1,3.33333333333333,0,1,ind,no
Brazil,2,G2,L,447,1,18,1,1,ind,no
Brazil,2,G2,L,448,1,55,0,1,ind,no
Brazil,3,G3,L,331,1,1,0,1,ind,no
Brazil,3,G3,L,332,1,0,1,1,ind,no
Brazil,3,G3,L,335,1,0,1,1,ind,no
Brazil,3,G3,L,336,1,4,1,1,ind,no
Brazil,1,H1,V,433,1,32.5,1,1,ind,no
Brazil,1,H1,V,434,1,14,1,1,ind,no
Brazil,1,H1,V,435,1,2,1,1,ind,no
Brazil,1,H1,V,436,1,4,1,1,ind,no
Brazil,1,H1,V,437,1,3.5,1,1,ind,no
Brazil,1,H1,V,452,1,18,1,1,ind,no
Brazil,2,H2,V,349,1,12,1,1,ind,no
Brazil,2,H2,V,350,1,23.5,1,1,ind,no
Brazil,2,H2,V,351,1,2,0,1,ind,no
Brazil,2,H2,V,352,1,29.875,1,1,ind,no
Brazil,2,H2,V,353,1,30,1,1,ind,no
Brazil,2,H2,V,354,1,0,1,1,ind,no
Brazil,3,H3,V,325,1,0,1,1,ind,no
Brazil,3,H3,V,326,1,0,1,1,ind,no
Brazil,3,H3,V,327,1,0,1,1,ind,no
Brazil,3,H3,V,329,1,0,1,1,ind,no
Brazil,1,A1,L,427,2,25,0,3,clone,no
Brazil,1,A1,L,432,2,NA,0,3,clone,no
Brazil,1,A1,M,428,2,16,0,3,clone,no
Brazil,1,A1,M,429,2,16.3333333333333,1,3,clone,no
Brazil,1,A1,V,430,2,22.2,1,3,clone,no
Brazil,1,A1,V,431,2,10.4,1,3,clone,no
Brazil,2,A2,L,494,2,2,0,3,clone,no
Brazil,2,A2,L,495,2,NA,0,3,clone,no
Brazil,2,A2,M,384,2,42.5,1,3,clone,no
Brazil,2,A2,V,382,2,13.5714285714286,1,3,clone,no
Brazil,2,A2,V,449,2,24.25,1,3,clone,no
Brazil,3,A3,L,310,2,1,0,3,clone,no
Brazil,3,A3,M,312,2,21,0,3,clone,no
Brazil,3,A3,M,500,2,12,1,3,clone,no
Brazil,3,A3,V,309,2,22.6,1,3,clone,no
Brazil,1,B1,M,413,2,2,0,1,clone,no
Brazil,1,B1,M,415,2,14.3333333333333,1,1,clone,no
Brazil,1,B1,M,417,2,24,1,1,clone,no
Brazil,1,B1,M,418,2,0,1,1,clone,no
Brazil,1,B1,M,419,2,58.3333333333333,1,1,clone,no
Brazil,1,B1,M,420,2,27,1,1,clone,no
Brazil,2,B2,M,355,2,NA,0,1,clone,no
Brazil,2,B2,M,357,2,29,1,1,clone,no
Brazil,3,B3,M,320,2,2,0,1,clone,no
Brazil,1,C1,L,439,2,5,0,1,clone,no
Brazil,1,C1,L,440,2,14,0,1,clone,no
Brazil,1,C1,L,441,2,13,1,1,clone,no
Brazil,1,C1,L,442,2,10,0,1,clone,no
Brazil,2,C2,L,367,2,0,1,1,clone,no
Brazil,2,C2,L,369,2,2,0,1,clone,no
Brazil,2,C2,L,370,2,12,0,1,clone,no
Brazil,2,C2,L,372,2,5.66666666666667,1,1,clone,no
Brazil,2,C2,L,446,2,10,1,1,clone,no
Brazil,3,C3,L,337,2,9,0,1,clone,no
Brazil,3,C3,L,338,2,17,0,1,clone,no
Brazil,3,C3,L,341,2,50,0,1,clone,no
Brazil,3,C3,L,342,2,8.66666666666667,0,1,clone,no
Brazil,3,C3,L,496,2,3,0,1,clone,no
Brazil,3,C3,L,497,2,6,0,1,clone,no
Brazil,1,D1,V,404,2,50,1,1,clone,no
Brazil,1,D1,V,405,2,18,1,1,clone,no
Brazil,1,D1,V,406,2,13.5,0,1,clone,no
Brazil,1,D1,V,408,2,13,0,1,clone,no
Brazil,1,D1,V,453,2,17.25,1,1,clone,no
Brazil,1,D1,V,454,2,9.75,1,1,clone,no
Brazil,1,D1,V,455,2,18,0,1,clone,no
Brazil,2,D2,V,385,2,15.25,1,1,clone,no
Brazil,2,D2,V,386,2,4.5,1,1,clone,no
Brazil,2,D2,V,387,2,13.7142857142857,1,1,clone,no
Brazil,2,D2,V,388,2,25.3333333333333,1,1,clone,no
Brazil,2,D2,V,389,2,12,1,1,clone,no
Brazil,2,D2,V,450,2,15.6666666666667,1,1,clone,no
Brazil,3,D3,V,313,2,9.5,0,1,clone,no
Brazil,3,D3,V,314,2,36.3333333333333,0,1,clone,no
Brazil,3,D3,V,315,2,7.4,0,1,clone,no
Brazil,3,D3,V,316,2,21.25,0,1,clone,no
Brazil,3,D3,V,317,2,55,0,1,clone,no
Brazil,3,D3,V,318,2,9,0,1,clone,no
Brazil,1,E1,L,409,2,7,1,3,ind,no
Brazil,1,E1,L,411,2,3,1,3,ind,no
Brazil,1,E1,M,451,2,50,0,3,ind,no
Brazil,1,E1,V,412,2,31,1,3,ind,no
Brazil,1,E1,V,445,2,23,1,3,ind,no
Brazil,2,E2,M,396,2,16.6666666666667,1,3,ind,no
Brazil,2,E2,V,393,2,14,1,3,ind,no
Brazil,2,E2,V,394,2,26,0,3,ind,no
Brazil,3,E3,L,346,2,NA,0,3,ind,no
Brazil,3,E3,M,345,2,5,0,3,ind,no
Brazil,3,E3,M,347,2,11,0,3,ind,no
Brazil,3,E3,V,348,2,18.2222222222222,0,3,ind,no
Brazil,1,F1,M,397,2,42.5,1,1,ind,no
Brazil,1,F1,M,398,2,9,1,1,ind,no
Brazil,1,F1,M,401,2,25,0,1,ind,no
Brazil,1,F1,M,402,2,45.8333333333333,1,1,ind,no
Brazil,2,F2,M,362,2,0,1,1,ind,no
Brazil,2,F2,M,363,2,NA,0,1,ind,no
Brazil,2,F2,M,365,2,0,1,1,ind,no
Brazil,2,F2,M,498,2,NA,0,1,ind,no
Brazil,3,F3,M,301,2,3.33333333333333,1,1,ind,no
Brazil,3,F3,M,302,2,8,1,1,ind,no
Brazil,3,F3,M,303,2,0,1,1,ind,no
Brazil,3,F3,M,304,2,4.5,1,1,ind,no
Brazil,3,F3,M,305,2,36,1,1,ind,no
Brazil,3,F3,M,308,2,21,1,1,ind,no
Brazil,1,G1,L,421,2,NA,0,1,ind,no
Brazil,1,G1,L,422,2,4,1,1,ind,no
Brazil,1,G1,L,423,2,12.5,0,1,ind,no
Brazil,1,G1,L,424,2,6,0,1,ind,no
Brazil,1,G1,L,425,2,30,0,1,ind,no
Brazil,1,G1,L,426,2,0,1,1,ind,no
Brazil,2,G2,L,373,2,9.66666666666667,1,1,ind,no
Brazil,2,G2,L,376,2,13.1428571428571,1,1,ind,no
Brazil,2,G2,L,378,2,NA,0,1,ind,no
Brazil,2,G2,L,447,2,18,0,1,ind,no
Brazil,2,G2,L,448,2,NA,0,1,ind,no
Brazil,3,G3,L,331,2,NA,0,1,ind,no
Brazil,3,G3,L,332,2,3,0,1,ind,no
Brazil,3,G3,L,335,2,7.5,0,1,ind,no
Brazil,3,G3,L,336,2,5.33333333333333,0,1,ind,no
Brazil,1,H1,V,433,2,25,1,1,ind,no
Brazil,1,H1,V,434,2,16,1,1,ind,no
Brazil,1,H1,V,435,2,10,0,1,ind,no
Brazil,1,H1,V,436,2,3.5,1,1,ind,no
Brazil,1,H1,V,437,2,3.33333333333333,1,1,ind,no
Brazil,1,H1,V,452,2,23.3333333333333,1,1,ind,no
Brazil,2,H2,V,349,2,14.5,0,1,ind,no
Brazil,2,H2,V,350,2,26.75,0,1,ind,no
Brazil,2,H2,V,351,2,NA,0,1,ind,no
Brazil,2,H2,V,352,2,25.8888888888889,1,1,ind,no
Brazil,2,H2,V,353,2,70,0,1,ind,no
Brazil,2,H2,V,354,2,4,0,1,ind,no
Brazil,3,H3,V,325,2,12,1,1,ind,no
Brazil,3,H3,V,326,2,19.75,0,1,ind,no
Brazil,3,H3,V,327,2,8.66666666666667,0,1,ind,no
Brazil,3,H3,V,329,2,9.5,0,1,ind,no
Brazil,1,A1,L,427,3,NA,,3,clone,no
Brazil,1,A1,L,432,3,NA,,3,clone,no
Brazil,1,A1,M,428,3,NA,,3,clone,no
Brazil,1,A1,M,429,3,22.5,,3,clone,no
Brazil,1,A1,V,430,3,29,,3,clone,no
Brazil,1,A1,V,431,3,14.4,,3,clone,no
Brazil,2,A2,L,494,3,NA,,3,clone,no
Brazil,2,A2,L,495,3,NA,,3,clone,no
Brazil,2,A2,M,384,3,42.5,,3,clone,no
Brazil,2,A2,V,382,3,8.5,,3,clone,no
Brazil,2,A2,V,449,3,14.3333333333333,,3,clone,no
Brazil,3,A3,L,310,3,NA,,3,clone,no
Brazil,3,A3,M,312,3,NA,,3,clone,no
Brazil,3,A3,M,500,3,26.3333333333333,,3,clone,no
Brazil,3,A3,V,309,3,34.1666666666667,,3,clone,no
Brazil,1,B1,M,413,3,NA,,1,clone,no
Brazil,1,B1,M,415,3,14.3333333333333,,1,clone,no
Brazil,1,B1,M,417,3,30.8571428571429,,1,clone,no
Brazil,1,B1,M,418,3,60,,1,clone,no
Brazil,1,B1,M,419,3,72.5,,1,clone,no
Brazil,1,B1,M,420,3,18.4,,1,clone,no
Brazil,2,B2,M,355,3,NA,,1,clone,no
Brazil,2,B2,M,357,3,29,,1,clone,no
Brazil,3,B3,M,320,3,NA,,1,clone,no
Brazil,1,C1,L,439,3,NA,,1,clone,no
Brazil,1,C1,L,440,3,NA,,1,clone,no
Brazil,1,C1,L,441,3,18,,1,clone,no
Brazil,1,C1,L,442,3,NA,,1,clone,no
Brazil,2,C2,L,367,3,5,,1,clone,no
Brazil,2,C2,L,369,3,NA,,1,clone,no
Brazil,2,C2,L,370,3,NA,,1,clone,no
Brazil,2,C2,L,372,3,23.75,,1,clone,no
Brazil,2,C2,L,446,3,20.8571428571429,,1,clone,no
Brazil,3,C3,L,337,3,NA,,1,clone,no
Brazil,3,C3,L,338,3,NA,,1,clone,no
Brazil,3,C3,L,341,3,NA,,1,clone,no
Brazil,3,C3,L,342,3,NA,,1,clone,no
Brazil,3,C3,L,496,3,NA,,1,clone,no
Brazil,3,C3,L,497,3,NA,,1,clone,no
Brazil,1,D1,V,404,3,23.5,,1,clone,no
Brazil,1,D1,V,405,3,22.6666666666667,,1,clone,no
Brazil,1,D1,V,406,3,NA,,1,clone,no
Brazil,1,D1,V,408,3,NA,,1,clone,no
Brazil,1,D1,V,453,3,35,,1,clone,no
Brazil,1,D1,V,454,3,10.75,,1,clone,no
Brazil,1,D1,V,455,3,NA,,1,clone,no
Brazil,2,D2,V,385,3,12,,1,clone,no
Brazil,2,D2,V,386,3,8.66666666666667,,1,clone,no
Brazil,2,D2,V,387,3,8.4,,1,clone,no
Brazil,2,D2,V,388,3,23.25,,1,clone,no
Brazil,2,D2,V,389,3,8.75,,1,clone,no
Brazil,2,D2,V,450,3,16.5,,1,clone,no
Brazil,3,D3,V,313,3,NA,,1,clone,no
Brazil,3,D3,V,314,3,NA,,1,clone,no
Brazil,3,D3,V,315,3,NA,,1,clone,no
Brazil,3,D3,V,316,3,NA,,1,clone,no
Brazil,3,D3,V,317,3,NA,,1,clone,no
Brazil,3,D3,V,318,3,NA,,1,clone,no
Brazil,1,E1,L,409,3,14,,3,ind,no
Brazil,1,E1,L,411,3,10.5,,3,ind,no
Brazil,1,E1,M,451,3,NA,,3,ind,no
Brazil,1,E1,V,412,3,39.5,,3,ind,no
Brazil,1,E1,V,445,3,16.6666666666667,,3,ind,no
Brazil,2,E2,M,396,3,24,,3,ind,no
Brazil,2,E2,V,393,3,8,,3,ind,no
Brazil,2,E2,V,394,3,NA,,3,ind,no
Brazil,3,E3,L,346,3,NA,,3,ind,no
Brazil,3,E3,M,345,3,NA,,3,ind,no
Brazil,3,E3,M,347,3,NA,,3,ind,no
Brazil,3,E3,V,348,3,NA,,3,ind,no
Brazil,1,F1,M,397,3,42.5,,1,ind,no
Brazil,1,F1,M,398,3,40,,1,ind,no
Brazil,1,F1,M,401,3,NA,,1,ind,no
Brazil,1,F1,M,402,3,47.25,,1,ind,no
Brazil,2,F2,M,362,3,60,,1,ind,no
Brazil,2,F2,M,363,3,NA,,1,ind,no
Brazil,2,F2,M,365,3,18,,1,ind,no
Brazil,2,F2,M,498,3,NA,,1,ind,no
Brazil,3,F3,M,301,3,9.5,,1,ind,no
Brazil,3,F3,M,302,3,12,,1,ind,no
Brazil,3,F3,M,303,3,22,,1,ind,no
Brazil,3,F3,M,304,3,12.6666666666667,,1,ind,no
Brazil,3,F3,M,305,3,24.5,,1,ind,no
Brazil,3,F3,M,308,3,21,,1,ind,no
Brazil,1,G1,L,421,3,NA,,1,ind,no
Brazil,1,G1,L,422,3,20,,1,ind,no
Brazil,1,G1,L,423,3,NA,,1,ind,no
Brazil,1,G1,L,424,3,NA,,1,ind,no
Brazil,1,G1,L,425,3,NA,,1,ind,no
Brazil,1,G1,L,426,3,40,,1,ind,no
Brazil,2,G2,L,373,3,30,,1,ind,no
Brazil,2,G2,L,376,3,28,,1,ind,no
Brazil,2,G2,L,378,3,NA,,1,ind,no
Brazil,2,G2,L,447,3,NA,,1,ind,no
Brazil,2,G2,L,448,3,NA,,1,ind,no
Brazil,3,G3,L,331,3,NA,,1,ind,no
Brazil,3,G3,L,332,3,NA,,1,ind,no
Brazil,3,G3,L,335,3,NA,,1,ind,no
Brazil,3,G3,L,336,3,NA,,1,ind,no
Brazil,1,H1,V,433,3,65,,1,ind,no
Brazil,1,H1,V,434,3,3,,1,ind,no
Brazil,1,H1,V,435,3,NA,,1,ind,no
Brazil,1,H1,V,436,3,7.66666666666667,,1,ind,no
Brazil,1,H1,V,437,3,12.8,,1,ind,no
Brazil,1,H1,V,452,3,26.6,,1,ind,no
Brazil,2,H2,V,349,3,NA,,1,ind,no
Brazil,2,H2,V,350,3,NA,,1,ind,no
Brazil,2,H2,V,351,3,NA,,1,ind,no
Brazil,2,H2,V,352,3,12,,1,ind,no
Brazil,2,H2,V,353,3,NA,,1,ind,no
Brazil,2,H2,V,354,3,NA,,1,ind,no
Brazil,3,H3,V,325,3,13.6666666666667,,1,ind,no
Brazil,3,H3,V,326,3,NA,,1,ind,no
Brazil,3,H3,V,327,3,NA,,1,ind,no
Brazil,3,H3,V,329,3,NA,,1,ind,no
mogi,3,11,arboreum,1001,five,5,,2,ind,no
mogi,3,11,arboreum,1001,four,0.75,1,2,ind,no
mogi,3,11,arboreum,1001,one,0,1,2,ind,no
mogi,3,11,arboreum,1001,three,1.33333333333333,1,2,ind,no
mogi,3,11,arboreum,1001,two,3.33333333333333,1,2,ind,no
mogi,2,12,richardifolium,1002,five,NA,,2,ind,no
mogi,2,12,richardifolium,1002,four,NA,0,2,ind,no
mogi,2,12,richardifolium,1002,one,23.3333333333333,1,2,ind,no
mogi,2,12,richardifolium,1002,three,8.33333333333333,0,2,ind,no
mogi,2,12,richardifolium,1002,two,18.5,1,2,ind,no
mogi,2,8,arboreum,1003,five,6.75609756097561,,1,clone,no
mogi,2,8,arboreum,1003,four,0,1,1,clone,no
mogi,2,8,arboreum,1003,one,0.714285714285714,1,1,clone,no
mogi,2,8,arboreum,1003,three,6.18181818181818,1,1,clone,no
mogi,2,8,arboreum,1003,two,0.714285714285714,1,1,clone,no
mogi,3,8,arboreum,1004,five,NA,,1,ind,no
mogi,3,8,arboreum,1004,four,NA,0,1,ind,no
mogi,3,8,arboreum,1004,one,0.5,1,1,ind,no
mogi,3,8,arboreum,1004,three,NA,0,1,ind,no
mogi,3,8,arboreum,1004,two,0,0,1,ind,no
mogi,3,8,arboreum,1005,five,NA,,1,ind,no
mogi,3,8,arboreum,1005,four,NA,0,1,ind,no
mogi,3,8,arboreum,1005,one,NA,0,1,ind,no
mogi,3,8,arboreum,1005,three,NA,0,1,ind,no
mogi,3,8,arboreum,1005,two,NA,0,1,ind,no
mogi,2,8,arboreum,1006,five,18.6086956521739,,1,clone,no
mogi,2,8,arboreum,1006,four,0,1,1,clone,no
mogi,2,8,arboreum,1006,one,2.66666666666667,1,1,clone,no
mogi,2,8,arboreum,1006,three,4.77777777777778,1,1,clone,no
mogi,2,8,arboreum,1006,two,3.83333333333333,1,1,clone,no
mogi,1,5,arboreum,1007,five,12,,4,ind,no
mogi,1,5,arboreum,1007,four,8.2,1,4,ind,no
mogi,1,5,arboreum,1007,one,0,1,4,ind,no
mogi,1,5,arboreum,1007,three,5.85714285714286,1,4,ind,no
mogi,1,5,arboreum,1007,two,1.33333333333333,1,4,ind,no
mogi,1,6,miquelianum,1008,five,NA,,1,ind,no
mogi,1,6,miquelianum,1008,four,8.81818181818182,0,1,ind,no
mogi,1,6,miquelianum,1008,one,20,1,1,ind,no
mogi,1,6,miquelianum,1008,three,9.42857142857143,1,1,ind,no
mogi,1,6,miquelianum,1008,two,19.5,1,1,ind,no
mogi,2,8,arboreum,1009,five,NA,,1,clone,no
mogi,2,8,arboreum,1009,four,NA,0,1,clone,no
mogi,2,8,arboreum,1009,one,29,1,1,clone,no
mogi,2,8,arboreum,1009,three,6,0,1,clone,no
mogi,2,8,arboreum,1009,two,2,1,1,clone,no
mogi,1,10,richardifolium,1010,five,NA,,1,clone,no
mogi,1,10,richardifolium,1010,four,NA,0,1,clone,no
mogi,1,10,richardifolium,1010,one,4,1,1,clone,no
mogi,1,10,richardifolium,1010,three,NA,0,1,clone,no
mogi,1,10,richardifolium,1010,two,8,0,1,clone,no
mogi,1,7,crassinervium,1011,five,NA,,1,ind,no
mogi,1,7,crassinervium,1011,four,NA,0,1,ind,no
mogi,1,7,crassinervium,1011,one,16.25,1,1,ind,no
mogi,1,7,crassinervium,1011,three,1.5,0,1,ind,no
mogi,1,7,crassinervium,1011,two,21.75,1,1,ind,no
mogi,3,11,arboreum,1012,five,NA,,2,ind,no
mogi,3,11,arboreum,1012,four,NA,0,2,ind,no
mogi,3,11,arboreum,1012,one,0,0,2,ind,no
mogi,3,11,arboreum,1012,three,NA,0,2,ind,no
mogi,3,11,arboreum,1012,two,NA,0,2,ind,no
mogi,2,6,miquelianum,1013,five,2.07692307692308,,1,ind,no
mogi,2,6,miquelianum,1013,four,0,1,1,ind,no
mogi,2,6,miquelianum,1013,one,26,1,1,ind,no
mogi,2,6,miquelianum,1013,three,6.5,1,1,ind,no
mogi,2,6,miquelianum,1013,two,21.6666666666667,1,1,ind,no
mogi,3,8,arboreum,1014,five,NA,,1,ind,no
mogi,3,8,arboreum,1014,four,NA,0,1,ind,no
mogi,3,8,arboreum,1014,one,NA,0,1,ind,no
mogi,3,8,arboreum,1014,three,NA,0,1,ind,no
mogi,3,8,arboreum,1014,two,NA,0,1,ind,no
mogi,1,10,richardifolium,1015,five,NA,,1,clone,no
mogi,1,10,richardifolium,1015,four,NA,0,1,clone,no
mogi,1,10,richardifolium,1015,one,NA,0,1,clone,no
mogi,1,10,richardifolium,1015,three,NA,0,1,clone,no
mogi,1,10,richardifolium,1015,two,NA,0,1,clone,no
mogi,2,1,crassinervium,1016,five,NA,,1,ind,no
mogi,2,1,crassinervium,1016,four,NA,0,1,ind,no
mogi,2,1,crassinervium,1016,one,NA,0,1,ind,no
mogi,2,1,crassinervium,1016,three,NA,0,1,ind,no
mogi,2,1,crassinervium,1016,two,NA,0,1,ind,no
mogi,2,12,richardifolium,1017,five,2.93333333333333,,2,ind,no
mogi,2,12,richardifolium,1017,four,0,1,2,ind,no
mogi,2,12,richardifolium,1017,one,0,1,2,ind,no
mogi,2,12,richardifolium,1017,three,0,1,2,ind,no
mogi,2,12,richardifolium,1017,two,0,1,2,ind,no
mogi,1,10,richardifolium,1018,five,NA,,1,clone,no
mogi,1,10,richardifolium,1018,four,NA,0,1,clone,no
mogi,1,10,richardifolium,1018,one,0.2,1,1,clone,no
mogi,1,10,richardifolium,1018,three,80.25,0,1,clone,no
mogi,1,10,richardifolium,1018,two,3.6,1,1,clone,no
mogi,2,8,arboreum,1019,five,0,,1,clone,no
mogi,2,8,arboreum,1019,four,0,1,1,clone,no
mogi,2,8,arboreum,1019,one,1,1,1,clone,no
mogi,2,8,arboreum,1019,three,0,1,1,clone,no
mogi,2,8,arboreum,1019,two,1,1,1,clone,no
mogi,2,8,arboreum,1020,five,2,,1,clone,no
mogi,2,8,arboreum,1020,four,0,1,1,clone,no
mogi,2,8,arboreum,1020,one,4,1,1,clone,no
mogi,2,8,arboreum,1020,three,7,1,1,clone,no
mogi,2,8,arboreum,1020,two,6.5,1,1,clone,no
mogi,1,5,crassinervium,1021,five,22.6666666666667,,4,ind,no
mogi,1,5,crassinervium,1021,four,10.4,1,4,ind,no
mogi,1,5,crassinervium,1021,one,0,1,4,ind,no
mogi,1,5,crassinervium,1021,three,0,1,4,ind,no
mogi,1,5,crassinervium,1021,two,6,1,4,ind,no
mogi,1,5,richardifolium,1022,five,NA,,4,ind,no
mogi,1,5,richardifolium,1022,four,NA,0,4,ind,no
mogi,1,5,richardifolium,1022,one,NA,0,4,ind,no
mogi,1,5,richardifolium,1022,three,NA,0,4,ind,no
mogi,1,5,richardifolium,1022,two,NA,0,4,ind,no
mogi,1,10,richardifolium,1023,five,NA,,1,clone,no
mogi,1,10,richardifolium,1023,four,NA,0,1,clone,no
mogi,1,10,richardifolium,1023,one,NA,0,1,clone,no
mogi,1,10,richardifolium,1023,three,NA,0,1,clone,no
mogi,1,10,richardifolium,1023,two,NA,0,1,clone,no
mogi,1,10,richardifolium,1024,five,NA,,1,clone,no
mogi,1,10,richardifolium,1024,four,NA,0,1,clone,no
mogi,1,10,richardifolium,1024,one,NA,0,1,clone,no
mogi,1,10,richardifolium,1024,three,NA,0,1,clone,no
mogi,1,10,richardifolium,1024,two,NA,0,1,clone,no
mogi,2,8,arboreum,1025,five,NA,,1,clone,no
mogi,2,8,arboreum,1025,four,NA,0,1,clone,no
mogi,2,8,arboreum,1025,one,0,1,1,clone,no
mogi,2,8,arboreum,1025,three,13.5,0,1,clone,no
mogi,2,8,arboreum,1025,two,0,1,1,clone,no
mogi,2,12,miquelianum,1026,five,NA,,2,ind,no
mogi,2,12,miquelianum,1026,four,NA,0,2,ind,no
mogi,2,12,miquelianum,1026,one,0,1,2,ind,no
mogi,2,12,miquelianum,1026,three,NA,0,2,ind,no
mogi,2,12,miquelianum,1026,two,0,0,2,ind,no
mogi,2,10,richardifolium,1027,five,26.125,,1,clone,no
mogi,2,10,richardifolium,1027,four,0,1,1,clone,no
mogi,2,10,richardifolium,1027,one,0,1,1,clone,no
mogi,2,10,richardifolium,1027,three,3,1,1,clone,no
mogi,2,10,richardifolium,1027,two,0,1,1,clone,no
mogi,2,10,richardifolium,1028,five,12,,1,clone,no
mogi,2,10,richardifolium,1028,four,0,1,1,clone,no
mogi,2,10,richardifolium,1028,one,7.33333333333333,1,1,clone,no
mogi,2,10,richardifolium,1028,three,8,1,1,clone,no
mogi,2,10,richardifolium,1028,two,6,1,1,clone,no
